,Country Name,Country Code,Year,GDP (current US$)
13039,Albania,ALB,2009,12044205572.4342
13040,Andorra,AND,2009,3674188228.95025
13041,Arab World,ARB,2009,1987053424430.17
13042,United Arab Emirates,ARE,2009,253547358747.447
13043,Argentina,ARG,2009,332976484577.619
13044,Armenia,ARM,2009,8647937090.63389
13045,American Samoa,ASM,2009,675000000.0
13046,Antigua and Barbuda,ATG,2009,1228329629.62963
13047,Australia,AUS,2009,928629769751.884
13048,Austria,AUT,2009,401758735822.211
13049,Azerbaijan,AZE,2009,44292408816.638
13050,Burundi,BDI,2009,1781455140.34202
13051,Belgium,BEL,2009,483254171097.812
13052,Benin,BEN,2009,9738626509.93368
13053,Burkina Faso,BFA,2009,9450696866.48276
13054,Bangladesh,BGD,2009,102477779060.302
13055,Bulgaria,BGR,2009,52023813557.8158
13056,Bahrain,BHR,2009,22938218085.1064
13057,"Bahamas, The",BHS,2009,9981960000.0
13058,Bosnia and Herzegovina,BIH,2009,17613946109.0187
13059,Belarus,BLR,2009,50873181571.649
13060,Belize,BLZ,2009,1680500000.0
13061,Bermuda,BMU,2009,6656000000.0
13062,Bolivia,BOL,2009,17339992193.7322
13063,Brazil,BRA,2009,1666996294324.76
13064,Barbados,BRB,2009,4465657300.0
13065,Brunei Darussalam,BRN,2009,10732592999.3918
13066,Bhutan,BTN,2009,1234015141.60305
13067,Botswana,BWA,2009,10118459713.7024
13068,Central African Republic,CAF,2009,2067381663.75378
13069,Canada,CAN,2009,1374625142157.29
13070,Central Europe and the Baltics,CEB,2009,1289701858873.64
13071,Switzerland,CHE,2009,554191679308.884
13073,Chile,CHL,2009,171412643623.963
13074,China,CHN,2009,5101691085625.95
13075,Cote d'Ivoire,CIV,2009,33886813225.179
13076,Cameroon,CMR,2009,27932970297.0644
13077,"Congo, Dem. Rep.",COD,2009,18648372544.7984
13078,"Congo, Rep.",COG,2009,9723299908.19473
13079,Colombia,COL,2009,232468666665.153
13080,Comoros,COM,2009,905341173.973674
13081,Cabo Verde,CPV,2009,1852334581.47534
13082,Costa Rica,CRI,2009,30745714326.9486
13083,Caribbean small states,CSS,2009,59840574173.7615
13084,Cuba,CUB,2009,57481481481.4815
13086,Cayman Islands,CYM,2009,4281714618.03238
13087,Cyprus,CYP,2009,25945391775.4932
13088,Czechia,CZE,2009,207434296805.33
13089,Germany,DEU,2009,3411261212652.34
13090,Djibouti,DJI,2009,1049110684.72493
13091,Dominica,DMA,2009,489074074.074074
13092,Denmark,DNK,2009,321243301145.337
13093,Dominican Republic,DOM,2009,48261079523.8213
13094,Algeria,DZA,2009,137211004291.274
13095,East Asia & Pacific (excluding high income),EAP,2009,6483977394715.25
13096,Early-demographic dividend,EAR,2009,7262366408335.99
13097,East Asia & Pacific,EAS,2009,14623038565206.8
13098,Europe & Central Asia (excluding high income),ECA,2009,2437810986692.64
13099,Europe & Central Asia,ECS,2009,20549545129765.7
13100,Ecuador,ECU,2009,62519686000.0
13101,"Egypt, Arab Rep.",EGY,2009,189147005444.646
13102,Euro area,EMU,2009,12938506838994.8
13103,Eritrea,ERI,2009,1856695551.21951
13104,Spain,ESP,2009,1491472923706.64
13105,Estonia,EST,2009,19633031397.6104
13106,Ethiopia,ETH,2009,32437389116.038
13107,European Union,EUU,2009,14762588819490.1
13108,Fragile and conflict affected situations,FCS,2009,1511996903435.02
13109,Finland,FIN,2009,253497520828.515
13110,Fiji,FJI,2009,2870624635.68032
13111,France,FRA,2009,2700887366932.03
13112,Faroe Islands,FRO,2009,2296065312.82255
13113,"Micronesia, Fed. Sts.",FSM,2009,280284600.0
13114,Gabon,GAB,2009,12113699059.4581
13115,United Kingdom,GBR,2009,2417565709974.49
13116,Georgia,GEO,2009,10766919442.0789
13117,Ghana,GHA,2009,26048726185.6746
13119,Guinea,GIN,2009,6716904516.30084
13120,"Gambia, The",GMB,2009,1450142497.46262
13121,Guinea-Bissau,GNB,2009,830126428.786134
13122,Equatorial Guinea,GNQ,2009,15027795173.2187
13123,Greece,GRC,2009,331308500253.274
13124,Grenada,GRD,2009,771275555.555555
13125,Greenland,GRL,2009,2529964060.53747
13126,Guatemala,GTM,2009,37126146369.2608
13127,Guam,GUM,2009,4828000000.0
13128,Guyana,GUY,2009,3165663152.73351
13129,High income,HIC,2009,43669352938355.0
13130,"Hong Kong SAR, China",HKG,2009,214047795659.045
13131,Honduras,HND,2009,14587496229.1811
13132,Heavily indebted poor countries (HIPC),HPC,2009,474595462541.235
13133,Croatia,HRV,2009,61941466003.2875
13134,Haiti,HTI,2009,11597002929.7989
13135,Hungary,HUN,2009,131069277212.635
13136,IBRD only,IBD,2009,16487865779437.7
13137,IDA & IBRD total,IBT,2009,18003100309250.7
13138,IDA total,IDA,2009,1515763269136.51
13139,IDA blend,IDB,2009,606965502107.914
13140,Indonesia,IDN,2009,539580085612.401
13141,IDA only,IDX,2009,909363560234.375
13142,Isle of Man,IMN,2009,5486918994.79345
13143,India,IND,2009,1341888016988.57
13145,Ireland,IRL,2009,236443115853.695
13146,"Iran, Islamic Rep.",IRN,2009,416397025729.361
13147,Iraq,IRQ,2009,111657581662.35
13148,Iceland,ISL,2009,13154416196.7524
13149,Israel,ISR,2009,211968128528.444
13150,Italy,ITA,2009,2199928804118.63
13151,Jamaica,JAM,2009,12120458140.9424
13152,Jordan,JOR,2009,24537876056.338
13153,Japan,JPN,2009,5289493734900.39
13154,Kazakhstan,KAZ,2009,115308687201.97
13155,Kenya,KEN,2009,42347217912.9176
13156,Kyrgyz Republic,KGZ,2009,4690061344.16421
13157,Cambodia,KHM,2009,10401851766.8465
13158,Kiribati,KIR,2009,132421058.945919
13159,St. Kitts and Nevis,KNA,2009,774273111.111111
13160,"Korea, Rep.",KOR,2009,943941876218.743
13161,Kuwait,KWT,2009,105968538479.915
13162,Latin America & Caribbean (excluding high income),LAC,2009,3602278080284.87
13163,Lao PDR,LAO,2009,5836138127.06562
13164,Lebanon,LBN,2009,35399582928.6236
13165,Liberia,LBR,2009,1768000000.0
13166,Libya,LBY,2009,60808538330.3417
13167,St. Lucia,LCA,2009,1401507888.88889
13168,Latin America & Caribbean,LCN,2009,4314362221813.67
13169,Least developed countries: UN classification,LDC,2009,607850693730.485
13170,Low income,LIC,2009,526007753879.311
13171,Liechtenstein,LIE,2009,4504376589.9239
13172,Sri Lanka,LKA,2009,42066223971.0169
13173,Lower middle income,LMC,2009,3785725583242.67
13174,Low & middle income,LMY,2009,16816751222178.8
13175,Lesotho,LSO,2009,1740835819.8008
13176,Late-demographic dividend,LTE,2009,11268891687538.1
13177,Lithuania,LTU,2009,37388122046.1496
13178,Luxembourg,LUX,2009,54467289897.5582
13179,Latvia,LVA,2009,26410909090.9091
13180,"Macao SAR, China",MAC,2009,21587786004.5882
13182,Morocco,MAR,2009,101154952243.015
13183,Monaco,MCO,2009,5473265701.67968
13184,Moldova,MDA,2009,5439434059.31996
13185,Madagascar,MDG,2009,9616879407.59474
13186,Maldives,MDV,2009,2345294875.0
13187,Middle East & North Africa,MEA,2009,2556999251658.56
13188,Mexico,MEX,2009,900047015737.995
13189,Marshall Islands,MHL,2009,150624900.0
13190,Middle income,MIC,2009,16305847816594.7
13191,North Macedonia,MKD,2009,9401736825.42688
13192,Mali,MLI,2009,10231962382.7842
13193,Malta,MLT,2009,8696304529.03584
13194,Myanmar,MMR,2009,29455165594.6859
13195,Middle East & North Africa (excluding high income),MNA,2009,1378596088772.17
13196,Montenegro,MNE,2009,4159330369.5471
13197,Mongolia,MNG,2009,4583850367.88972
13198,Northern Mariana Islands,MNP,2009,795000000.0
13199,Mozambique,MOZ,2009,11914471512.7684
13200,Mauritania,MRT,2009,4714595487.85253
13201,Mauritius,MUS,2009,9128843109.15588
13202,Malawi,MWI,2009,9009887946.82039
13203,Malaysia,MYS,2009,202257458160.849
13204,North America,NAC,2009,15859346076157.3
13205,Namibia,NAM,2009,8938847363.87815
13206,New Caledonia,NCL,2009,8704438060.52072
13207,Niger,NER,2009,7352131304.39631
13208,Nigeria,NGA,2009,295008767295.038
13209,Nicaragua,NIC,2009,8298736471.12441
13210,Netherlands,NLD,2009,871518638049.218
13211,Norway,NOR,2009,387974344023.324
13212,Nepal,NPL,2009,12854985464.0764
13214,New Zealand,NZL,2009,121373602348.679
13215,OECD members,OED,2009,43144826371455.6
13216,Oman,OMN,2009,48388363589.0767
13217,Other small states,OSS,2009,277194805059.559
13218,Pakistan,PAK,2009,168152775283.032
13219,Panama,PAN,2009,27116635600.0
13220,Peru,PER,2009,120822986521.479
13221,Philippines,PHL,2009,175974754207.575
13222,Palau,PLW,2009,187522800.0
13223,Papua New Guinea,PNG,2009,11619455043.4763
13224,Poland,POL,2009,439731636116.949
13225,Pre-demographic dividend,PRE,2009,902165613053.192
13226,Puerto Rico,PRI,2009,96385600000.0
13228,Portugal,PRT,2009,244667762835.543
13229,Paraguay,PRY,2009,22355151177.738
13230,West Bank and Gaza,PSE,2009,8085700000.0
13231,Pacific island small states,PSS,2009,6031359069.87777
13232,Post-demographic dividend,PST,2009,40929784604203.4
13233,French Polynesia,PYF,2009,6584557942.40772
13234,Qatar,QAT,2009,97798351648.3516
13235,Romania,ROU,2009,174102268534.84
13236,Russian Federation,RUS,2009,1222645887209.32
13237,Rwanda,RWA,2009,5674428927.60356
13238,South Asia,SAS,2009,1683173926491.5
13239,Saudi Arabia,SAU,2009,429097899279.013
13240,Sudan,SDN,2009,58315346841.2364
13241,Senegal,SEN,2009,16145867483.2198
13242,Singapore,SGP,2009,194150322022.092
13243,Solomon Islands,SLB,2009,805557595.915601
13244,Sierra Leone,SLE,2009,2419014960.19967
13245,El Salvador,SLV,2009,17601620000.0
13246,San Marino,SMR,2009,2056126701.86163
13248,Serbia,SRB,2009,45162894380.9318
13249,Sub-Saharan Africa (excluding high income),SSA,2009,1229155220209.94
13250,South Sudan,SSD,2009,12231264525.0671
13251,Sub-Saharan Africa,SSF,2009,1230006172548.7
13252,Small states,SST,2009,343064897906.732
13253,Sao Tome and Principe,STP,2009,187821029.428546
13254,Suriname,SUR,2009,3875409836.06557
13255,Slovak Republic,SVK,2009,89399303222.155
13256,Slovenia,SVN,2009,50567734885.9613
13257,Sweden,SWE,2009,436535921119.119
13258,Eswatini,SWZ,2009,3580427985.94816
13260,Seychelles,SYC,2009,851064318.792141
13261,Syrian Arab Republic,SYR,2009,224561692650.334
13262,Turks and Caicos Islands,TCA,2009,703175800.0
13263,Chad,TCD,2009,9290728312.24383
13264,East Asia & Pacific (IDA & IBRD countries),TEA,2009,6475879226565.07
13265,Europe & Central Asia (IDA & IBRD countries),TEC,2009,3113586357347.72
13266,Togo,TGO,2009,4592147227.9068
13267,Thailand,THA,2009,281710629173.199
13268,Tajikistan,TJK,2009,4979471963.79181
13269,Turkmenistan,TKM,2009,20214385964.9123
13270,Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,4130162256669.21
13271,Timor-Leste,TLS,2009,726882400.0
13272,Middle East & North Africa (IDA & IBRD countries),TMN,2009,1370510388772.17
13273,Tonga,TON,2009,312377751.087121
13274,South Asia (IDA & IBRD),TSA,2009,1683173926491.5
13275,Sub-Saharan Africa (IDA & IBRD countries),TSS,2009,1230006172548.7
13276,Trinidad and Tobago,TTO,2009,19172165225.5015
13277,Tunisia,TUN,2009,43455740497.3061
13278,Turkiye,TUR,2009,649289418603.013
13279,Tuvalu,TUV,2009,28076988.1290938
13280,Tanzania,TZA,2009,29081826158.6787
13281,Uganda,UGA,2009,25127805566.4511
13282,Ukraine,UKR,2009,121552148243.748
13283,Upper middle income,UMC,2009,12520122233352.0
13284,Uruguay,URY,2009,32708318594.41
13285,United States,USA,2009,14478064934000.0
13286,Uzbekistan,UZB,2009,33689223673.2577
13287,St. Vincent and the Grenadines,VCT,2009,714300259.259259
13288,"Venezuela, RB",VEN,2009,329787628928.471
13290,Virgin Islands (U.S.),VIR,2009,4201000000.0
13291,Vietnam,VNM,2009,106014659563.143
13292,Vanuatu,VUT,2009,592622317.295008
13293,World,WLD,2009,60817919586141.3
13294,Samoa,WSM,2009,628006115.424052
13295,Kosovo,XKX,2009,5015894692.97027
13296,"Yemen, Rep.",YEM,2009,25130278253.8534
13297,South Africa,ZAF,2009,329754054488.855
13298,Zambia,ZMB,2009,15328342303.9575
13299,Zimbabwe,ZWE,2009,9665793300.0
13300,Aruba,ABW,2010,2453631284.9162
13301,Africa Eastern and Southern,AFE,2010,863519541417.774
13302,Afghanistan,AFG,2010,15633843661.8051
13303,Africa Western and Central,AFW,2010,598521555565.839
13304,Angola,AGO,2010,81699526880.8079
13305,Albania,ALB,2010,11926926654.0521
13306,Andorra,AND,2010,3449925738.83342
13307,Arab World,ARB,2010,2334637959849.48
13308,United Arab Emirates,ARE,2010,289787452661.675
13309,Argentina,ARG,2010,423627422092.49
13310,Armenia,ARM,2010,9260285762.09704
13311,American Samoa,ASM,2010,573000000.0
13312,Antigua and Barbuda,ATG,2010,1148700000.0
13313,Australia,AUS,2010,1148569537284.62
13314,Austria,AUT,2010,392275107258.677
13315,Azerbaijan,AZE,2010,52909294791.9262
13316,Burundi,BDI,2010,2032135191.46211
13317,Belgium,BEL,2010,481420882905.012
13318,Benin,BEN,2010,9535345011.48728
13319,Burkina Faso,BFA,2010,10109619736.1442
13320,Bangladesh,BGD,2010,115279077465.226
13321,Bulgaria,BGR,2010,50754203890.7341
13322,Bahrain,BHR,2010,25713271276.5957
13323,"Bahamas, The",BHS,2010,10095760000.0
13324,Bosnia and Herzegovina,BIH,2010,17176320823.1892
13325,Belarus,BLR,2010,57231904542.8755
13326,Belize,BLZ,2010,1738500000.0
13327,Bermuda,BMU,2010,6634526000.0
13328,Bolivia,BOL,2010,19649724655.5819
13329,Brazil,BRA,2010,2208838108593.19
13330,Barbados,BRB,2010,4529928300.0
13331,Brunei Darussalam,BRN,2010,13707275498.0569
13332,Bhutan,BTN,2010,1547990907.46305
13333,Botswana,BWA,2010,12637273429.1339
13334,Central African Republic,CAF,2010,2142591539.43526
13335,Canada,CAN,2010,1617343367486.26
13336,Central Europe and the Baltics,CEB,2010,1316398490312.28
13337,Switzerland,CHE,2010,598851028906.58
13339,Chile,CHL,2010,217105434199.5
13340,China,CHN,2010,6087191720866.69
13341,Cote d'Ivoire,CIV,2010,34936307964.3213
13342,Cameroon,CMR,2010,27507501809.2414
13343,"Congo, Dem. Rep.",COD,2010,21565721036.3591
13344,"Congo, Rep.",COG,2010,13148396205.671
13345,Colombia,COL,2010,286498534094.963
13346,Comoros,COM,2010,907978731.702118
13347,Cabo Verde,CPV,2010,1824751459.69304
13348,Costa Rica,CRI,2010,37658614803.2775
13349,Caribbean small states,CSS,2010,64939019150.2048
13350,Cuba,CUB,2010,59562962962.963
13352,Cayman Islands,CYM,2010,4156841163.77763
13353,Cyprus,CYP,2010,25799940416.0173
13354,Czechia,CZE,2010,209069940963.177
13355,Germany,DEU,2010,3399667820000.09
13356,Djibouti,DJI,2010,1128611700.3618
13357,Dominica,DMA,2010,493825925.925926
13358,Denmark,DNK,2010,321995279401.502
13359,Dominican Republic,DOM,2010,53860187452.3853
13360,Algeria,DZA,2010,161207306304.794
13361,East Asia & Pacific (excluding high income),EAP,2010,7888957749541.36
13362,Early-demographic dividend,EAR,2010,8804986202942.55
13363,East Asia & Pacific,EAS,2010,17066365173220.0
13364,Europe & Central Asia (excluding high income),ECA,2010,2953116796718.19
13365,Europe & Central Asia,ECS,2010,21022097952360.3
13366,Ecuador,ECU,2010,69555367000.0
13367,"Egypt, Arab Rep.",EGY,2010,218983666061.706
13368,Euro area,EMU,2010,12641745700258.5
13369,Eritrea,ERI,2010,1589515447.15447
13370,Spain,ESP,2010,1422108199783.37
13371,Estonia,EST,2010,19523477325.6235
13372,Ethiopia,ETH,2010,29933790334.3418
13373,European Union,EUU,2010,14555972617838.3
13374,Fragile and conflict affected situations,FCS,2010,1789072058275.98
13375,Finland,FIN,2010,249424310816.673
13376,Fiji,FJI,2010,3140167239.46869
13377,France,FRA,2010,2645187882116.73
13378,Faroe Islands,FRO,2010,2331796784.36009
13379,"Micronesia, Fed. Sts.",FSM,2010,296944100.0
13380,Gabon,GAB,2010,14372593013.8124
13381,United Kingdom,GBR,2010,2491397494467.95
13382,Georgia,GEO,2010,12243219360.2985
13383,Ghana,GHA,2010,32197648061.1663
13385,Guinea,GIN,2010,6853467832.6761
13386,"Gambia, The",GMB,2010,1543294945.45714
13387,Guinea-Bissau,GNB,2010,849878489.113364
13388,Equatorial Guinea,GNQ,2010,16314443428.9392
13389,Greece,GRC,2010,297124961971.508
13390,Grenada,GRD,2010,771014814.814815
13391,Greenland,GRL,2010,2503167187.49305
13392,Guatemala,GTM,2010,40676579264.8401
13393,Guam,GUM,2010,4949000000.0
13394,Guyana,GUY,2010,3432912511.30491
13395,High income,HIC,2010,45759844719262.0
13396,"Hong Kong SAR, China",HKG,2010,228638678536.952
13397,Honduras,HND,2010,15839344591.9842
13398,Heavily indebted poor countries (HIPC),HPC,2010,524405539450.417
13399,Croatia,HRV,2010,58693611581.162
13400,Haiti,HTI,2010,11859312627.0763
13401,Hungary,HUN,2010,132175349953.713
13402,IBRD only,IBD,2010,20048166862477.2
13403,IDA & IBRD total,IBT,2010,21798451915412.3
13404,IDA total,IDA,2010,1750735521057.77
13405,IDA blend,IDB,2010,715590112082.901
13406,Indonesia,IDN,2010,755094157594.248
13407,IDA only,IDX,2010,1035735186761.63
13408,Isle of Man,IMN,2010,5920366628.33178
13409,India,IND,2010,1675615502766.2
13411,Ireland,IRL,2010,221913560882.372
13412,"Iran, Islamic Rep.",IRN,2010,486807616896.703
13413,Iraq,IRQ,2010,138516722649.573
13414,Iceland,ISL,2010,13751161917.7398
13415,Israel,ISR,2010,238364092298.023
13416,Italy,ITA,2010,2136099955236.72
13417,Jamaica,JAM,2010,13220549858.2014
13418,Jordan,JOR,2010,27133804225.3521
13419,Japan,JPN,2010,5759071769013.11
13420,Kazakhstan,KAZ,2010,148047348240.643
13421,Kenya,KEN,2010,45405615233.0693
13422,Kyrgyz Republic,KGZ,2010,4794361821.20611
13423,Cambodia,KHM,2010,11242275288.5243
13424,Kiribati,KIR,2010,155305532.918999
13425,St. Kitts and Nevis,KNA,2010,778718518.518518
13426,"Korea, Rep.",KOR,2010,1144066965324.49
13427,Kuwait,KWT,2010,115416745328.985
13428,Latin America & Caribbean (excluding high income),LAC,2010,4510085308198.26
13429,Lao PDR,LAO,2010,7131773632.71369
13430,Lebanon,LBN,2010,38443907042.3217
13431,Liberia,LBR,2010,1998000000.0
13432,Libya,LBY,2010,75380800664.4198
13433,St. Lucia,LCA,2010,1482370370.37037
13434,Latin America & Caribbean,LCN,2010,5349060248474.03
13435,Least developed countries: UN classification,LDC,2010,690376684490.481
13436,Low income,LIC,2010,591637362905.2
13437,Liechtenstein,LIE,2010,5082338964.87305
13438,Sri Lanka,LKA,2010,58636160848.9497
13439,Lower middle income,LMC,2010,4533254174586.71
13440,Low & middle income,LMY,2010,20465368009772.6
13441,Lesotho,LSO,2010,2234731973.55119
13442,Late-demographic dividend,LTE,2010,13553728682871.0
13443,Lithuania,LTU,2010,37128694028.243
13444,Luxembourg,LUX,2010,56213985987.4181
13445,Latvia,LVA,2010,23956163076.5575
13446,"Macao SAR, China",MAC,2010,28241799668.0086
13448,Morocco,MAR,2010,100865325482.244
13449,Monaco,MCO,2010,5367561640.00001
13450,Moldova,MDA,2010,6974982391.40094
13451,Madagascar,MDG,2010,9982711338.11814
13452,Maldives,MDV,2010,2588176054.6875
13453,Middle East & North Africa,MEA,2010,2984420804908.85
13454,Mexico,MEX,2010,1057800597973.65
13455,Marshall Islands,MHL,2010,160318500.0
13456,Middle income,MIC,2010,19889521929418.4
13457,North Macedonia,MKD,2010,9407170388.83362
13458,Mali,MLI,2010,10689168011.4449
13459,Malta,MLT,2010,9035819656.6669
13460,Myanmar,MMR,2010,37796052938.7278
13461,Middle East & North Africa (excluding high income),MNA,2010,1587780320761.47
13462,Montenegro,MNE,2010,4142983897.83334
13463,Mongolia,MNG,2010,7189482000.66686
13464,Northern Mariana Islands,MNP,2010,799000000.0
13465,Mozambique,MOZ,2010,11104649065.1649
13466,Mauritania,MRT,2010,5628878865.99027
13467,Mauritius,MUS,2010,10003670690.3497
13468,Malawi,MWI,2010,10128323010.6049
13469,Malaysia,MYS,2010,255017645207.18
13470,North America,NAC,2010,16672942337486.3
13471,Namibia,NAM,2010,11431412421.1316
13472,New Caledonia,NCL,2010,9364350064.98695
13473,Niger,NER,2010,7851192498.77154
13474,Nigeria,NGA,2010,366990528103.078
13475,Nicaragua,NIC,2010,8758619130.58043
13476,Netherlands,NLD,2010,847380859016.688
13477,Norway,NOR,2010,431052143940.438
13478,Nepal,NPL,2010,16002656434.4746
13479,Nauru,NRU,2010,47562842.3658354
13480,New Zealand,NZL,2010,146517541181.254
13481,OECD members,OED,2010,45255639867938.5
13482,Oman,OMN,2010,64993498049.4148
13483,Other small states,OSS,2010,322561398956.711
13484,Pakistan,PAK,2010,177165547828.889
13485,Panama,PAN,2010,29440287600.0
13486,Peru,PER,2010,147527631520.729
13487,Philippines,PHL,2010,208368892319.281
13488,Palau,PLW,2010,185943000.0
13489,Papua New Guinea,PNG,2010,14250785801.34
13490,Poland,POL,2010,475696613935.595
13491,Pre-demographic dividend,PRE,2010,1060580608713.13
13492,Puerto Rico,PRI,2010,98381300000.0
13494,Portugal,PRT,2010,238113003233.289
