,Country Name,Country Code,Year,CO2 Emissions (kt)
12811,"Congo, Dem. Rep.",COD,2008,2553.3
12812,"Congo, Rep.",COG,2008,4360.59
12813,Colombia,COL,2008,60298.1
12814,Comoros,COM,2008,114.1
12815,Cabo Verde,CPV,2008,475.7
12816,Costa Rica,CRI,2008,7515.3
12817,Caribbean small states,CSS,2008,38498.49
12818,Cuba,CUB,2008,26747.1
12821,Cyprus,CYP,2008,8490.7
12822,Czechia,CZE,2008,118718.3
12823,Germany,DEU,2008,789690.4
12824,Djibouti,DJI,2008,474.3
12825,Dominica,DMA,2008,165.7
12826,Denmark,DNK,2008,50127.7
12827,Dominican Republic,DOM,2008,20581.3
12828,Algeria,DZA,2008,107745.5
12829,East Asia & Pacific (excluding high income),EAP,2008,8311664.1
12830,Early-demographic dividend,EAR,2008,5419740.08
12831,East Asia & Pacific,EAS,2008,10453538.8
12832,Europe & Central Asia (excluding high income),ECA,2008,2930278.56
12833,Europe & Central Asia,ECS,2008,6856012.433867
12834,Ecuador,ECU,2008,31688.0
12835,"Egypt, Arab Rep.",EGY,2008,189935.2
12836,Euro area,EMU,2008,2635002.3
12837,Eritrea,ERI,2008,449.31
12838,Spain,ESP,2008,324274.2
12839,Estonia,EST,2008,17481.5
12840,Ethiopia,ETH,2008,6487.7
12841,European Union,EUU,2008,3378385.8
12842,Fragile and conflict affected situations,FCS,2008,862219.515288
12843,Finland,FIN,2008,56660.1
12844,Fiji,FJI,2008,863.4
12845,France,FRA,2008,358211.2
12847,"Micronesia, Fed. Sts.",FSM,2008,117.1
12848,Gabon,GAB,2008,5272.57
12849,United Kingdom,GBR,2008,515335.6
12850,Georgia,GEO,2008,4838.8
12851,Ghana,GHA,2008,7966.9
12853,Guinea,GIN,2008,2012.8
12854,"Gambia, The",GMB,2008,427.7
12855,Guinea-Bissau,GNB,2008,223.6
12856,Equatorial Guinea,GNQ,2008,5816.1
12857,Greece,GRC,2008,100405.6
12858,Grenada,GRD,2008,261.5
12860,Guatemala,GTM,2008,11272.3
12862,Guyana,GUY,2008,1603.7
12863,High income,HIC,2008,13096255.973867
12865,Honduras,HND,2008,8587.1
12866,Heavily indebted poor countries (HIPC),HPC,2008,124934.147
12867,Croatia,HRV,2008,21726.3
12868,Haiti,HTI,2008,2029.3
12869,Hungary,HUN,2008,53014.2
12870,IBRD only,IBD,2008,15864152.26
12871,IDA & IBRD total,IBT,2008,16535903.892288
12872,IDA total,IDA,2008,671751.632288
12873,IDA blend,IDB,2008,392838.39
12874,Indonesia,IDN,2008,376137.8
12875,IDA only,IDX,2008,278913.242288
12877,India,IND,2008,1424383.0
12879,Ireland,IRL,2008,45911.3
12880,"Iran, Islamic Rep.",IRN,2008,523048.3
12881,Iraq,IRQ,2008,88136.3
12882,Iceland,ISL,2008,2182.63
12883,Israel,ISR,2008,66708.0
12884,Italy,ITA,2008,444984.5
12885,Jamaica,JAM,2008,9625.4
12886,Jordan,JOR,2008,20009.0
12887,Japan,JPN,2008,1158836.1
12888,Kazakhstan,KAZ,2008,242038.0
12889,Kenya,KEN,2008,10411.7
12890,Kyrgyz Republic,KGZ,2008,7441.5
12891,Cambodia,KHM,2008,4055.5
12892,Kiribati,KIR,2008,64.0
12893,St. Kitts and Nevis,KNA,2008,221.3
12894,"Korea, Rep.",KOR,2008,514924.5
12895,Kuwait,KWT,2008,75847.1
12896,Latin America & Caribbean (excluding high income),LAC,2008,1248527.39
12897,Lao PDR,LAO,2008,2048.2
12898,Lebanon,LBN,2008,18646.0
12899,Liberia,LBR,2008,540.16
12900,Libya,LBY,2008,53275.9
12901,St. Lucia,LCA,2008,444.9
12902,Latin America & Caribbean,LCN,2008,1508544.09
12903,Least developed countries: UN classification,LDC,2008,179175.182288
12904,Low income,LIC,2008,211118.762288
12905,Liechtenstein,LIE,2008,219.535867
12906,Sri Lanka,LKA,2008,12810.7
12907,Lower middle income,LMC,2008,3426922.47
12908,Low & middle income,LMY,2008,15953145.392288
12909,Lesotho,LSO,2008,2007.4
12910,Late-demographic dividend,LTE,2008,11378270.63
12911,Lithuania,LTU,2008,13066.4
12912,Luxembourg,LUX,2008,11022.5
12913,Latvia,LVA,2008,8105.9
12916,Morocco,MAR,2008,48630.2
12918,Moldova,MDA,2008,8150.0
12919,Madagascar,MDG,2008,1780.34
12920,Maldives,MDV,2008,870.6
12921,Middle East & North Africa,MEA,2008,1975746.6
12922,Mexico,MEX,2008,459548.1
12923,Marshall Islands,MHL,2008,133.3
12924,Middle income,MIC,2008,15742026.63
12925,North Macedonia,MKD,2008,9120.0
12926,Mali,MLI,2008,2016.6
12927,Malta,MLT,2008,2724.3
12928,Myanmar,MMR,2008,7943.6
12929,Middle East & North Africa (excluding high income),MNA,2008,1165353.5
12930,Montenegro,MNE,2008,2693.3
12931,Mongolia,MNG,2008,12974.4
12933,Mozambique,MOZ,2008,2238.7
12934,Mauritania,MRT,2008,1797.1
12935,Mauritius,MUS,2008,3466.8
12936,Malawi,MWI,2008,1009.897
12937,Malaysia,MYS,2008,202458.6
12938,North America,NAC,2008,6108932.1
12939,Namibia,NAM,2008,2929.9
12941,Niger,NER,2008,854.11
12942,Nigeria,NGA,2008,86932.0
12943,Nicaragua,NIC,2008,4503.0
12944,Netherlands,NLD,2008,165221.9
12945,Norway,NOR,2008,36872.8
12946,Nepal,NPL,2008,2994.9
12947,Nauru,NRU,2008,42.3
12948,New Zealand,NZL,2008,34165.4
12949,OECD members,OED,2008,12953044.13
12950,Oman,OMN,2008,41314.4
12951,Other small states,OSS,2008,148142.32
12952,Pakistan,PAK,2008,140734.2
12953,Panama,PAN,2008,7297.5
12954,Peru,PER,2008,38292.6
12955,Philippines,PHL,2008,75039.4
12956,Palau,PLW,2008,212.9
12957,Papua New Guinea,PNG,2008,4760.2
12958,Poland,POL,2008,308325.3
12959,Pre-demographic dividend,PRE,2008,292301.012288
12961,"Korea, Dem. People's Rep.",PRK,2008,72831.5
12962,Portugal,PRT,2008,56844.4
12963,Paraguay,PRY,2008,4323.2
12965,Pacific island small states,PSS,2008,2163.6
12966,Post-demographic dividend,PST,2008,12108570.1
12968,Qatar,QAT,2008,53279.3
12969,Romania,ROU,2008,95409.1
12970,Russian Federation,RUS,2008,1655191.1
12971,Rwanda,RWA,2008,653.34
12972,South Asia,SAS,2008,1628172.46
12973,Saudi Arabia,SAU,2008,389713.4
12974,Sudan,SDN,2008,14959.56
12975,Senegal,SEN,2008,6436.1
12976,Singapore,SGP,2008,38423.6
12977,Solomon Islands,SLB,2008,323.2
12978,Sierra Leone,SLE,2008,519.4
12979,El Salvador,SLV,2008,6909.8
12981,Somalia,SOM,2008,618.7
12982,Serbia,SRB,2008,49825.9
12983,Sub-Saharan Africa (excluding high income),SSA,2008,669149.382288
12984,South Sudan,SSD,2008,1239.105288
12985,Sub-Saharan Africa,SSF,2008,669566.982288
12986,Small states,SST,2008,188804.41
12987,Sao Tome and Principe,STP,2008,88.5
12988,Suriname,SUR,2008,1455.49
12989,Slovak Republic,SVK,2008,37097.2
12990,Slovenia,SVN,2008,17360.1
12991,Sweden,SWE,2008,46023.3
12992,Eswatini,SWZ,2008,1005.6
12994,Seychelles,SYC,2008,417.6
12995,Syrian Arab Republic,SYR,2008,65275.9
12997,Chad,TCD,2008,1027.7
12998,East Asia & Pacific (IDA & IBRD countries),TEA,2008,8238874.9
12999,Europe & Central Asia (IDA & IBRD countries),TEC,2008,3355739.26
13000,Togo,TGO,2008,1568.8
13001,Thailand,THA,2008,233893.7
13002,Tajikistan,TJK,2008,3041.06
13003,Turkmenistan,TKM,2008,59279.7
13004,Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,1478196.79
13005,Timor-Leste,TLS,2008,210.1
13006,Middle East & North Africa (IDA & IBRD countries),TMN,2008,1165353.5
13007,Tonga,TON,2008,127.3
13008,South Asia (IDA & IBRD),TSA,2008,1628172.46
13009,Sub-Saharan Africa (IDA & IBRD countries),TSS,2008,669566.982288
13010,Trinidad and Tobago,TTO,2008,20012.1
13011,Tunisia,TUN,2008,25960.7
13012,Turkiye,TUR,2008,287205.0
13013,Tuvalu,TUV,2008,9.5
13014,Tanzania,TZA,2008,6073.0
13015,Uganda,UGA,2008,2971.8
13016,Ukraine,UKR,2008,301195.3
13017,Upper middle income,UMC,2008,12315104.16
13018,Uruguay,URY,2008,7750.1
13019,United States,USA,2008,5558378.9
13020,Uzbekistan,UZB,2008,128884.1
13021,St. Vincent and the Grenadines,VCT,2008,229.2
13022,"Venezuela, RB",VEN,2008,151112.1
13025,Vietnam,VNM,2008,117585.1
13026,Vanuatu,VUT,2008,101.1
13027,World,WLD,2008,30632298.65
13028,Samoa,WSM,2008,169.5
13030,"Yemen, Rep.",YEM,2008,24216.2
13031,South Africa,ZAF,2008,427111.7
13032,Zambia,ZMB,2008,2185.9
13033,Zimbabwe,ZWE,2008,7711.6
13035,Africa Eastern and Southern,AFE,2009,504690.371108
13036,Afghanistan,AFG,2009,6558.97
13037,Africa Western and Central,AFW,2009,141983.85
13038,Angola,AGO,2009,21145.0
13039,Albania,ALB,2009,4368.2
13040,Andorra,AND,2009,516.624
13041,Arab World,ARB,2009,1447553.6
13042,United Arab Emirates,ARE,2009,157019.8
13043,Argentina,ARG,2009,156567.5
13044,Armenia,ARM,2009,4510.8
13046,Antigua and Barbuda,ATG,2009,453.6
13047,Australia,AUS,2009,393859.7
13048,Austria,AUT,2009,64420.7
13049,Azerbaijan,AZE,2009,25495.8
13050,Burundi,BDI,2009,198.1
13051,Belgium,BEL,2009,99904.4
13052,Benin,BEN,2009,4417.2
13053,Burkina Faso,BFA,2009,1930.1
13054,Bangladesh,BGD,2009,44750.0
13055,Bulgaria,BGR,2009,42907.8
13056,Bahrain,BHR,2009,24717.1
13057,"Bahamas, The",BHS,2009,2008.5
13058,Bosnia and Herzegovina,BIH,2009,20589.7
13059,Belarus,BLR,2009,57177.3
13060,Belize,BLZ,2009,532.0
13062,Bolivia,BOL,2009,13570.4
13063,Brazil,BRA,2009,350000.9
13064,Barbados,BRB,2009,1599.7
13065,Brunei Darussalam,BRN,2009,7874.3
13066,Bhutan,BTN,2009,396.83
13067,Botswana,BWA,2009,4186.58
13068,Central African Republic,CAF,2009,168.2
13069,Canada,CAN,2009,521399.4
13070,Central Europe and the Baltics,CEB,2009,684780.6
13071,Switzerland,CHE,2009,43668.6
13073,Chile,CHL,2009,65450.6
13074,China,CHN,2009,7719071.4
13075,Cote d'Ivoire,CIV,2009,6031.2
13076,Cameroon,CMR,2009,7032.4
13077,"Congo, Dem. Rep.",COD,2009,2502.8
13078,"Congo, Rep.",COG,2009,4838.56
13079,Colombia,COL,2009,62670.6
13080,Comoros,COM,2009,140.4
13081,Cabo Verde,CPV,2009,510.6
13082,Costa Rica,CRI,2009,7198.5
13083,Caribbean small states,CSS,2009,35974.17
13084,Cuba,CUB,2009,26979.6
13087,Cyprus,CYP,2009,8276.1
13088,Czechia,CZE,2009,113246.1
13089,Germany,DEU,2009,734805.5
13090,Djibouti,DJI,2009,465.5
13091,Dominica,DMA,2009,163.8
13092,Denmark,DNK,2009,47933.6
13093,Dominican Republic,DOM,2009,19657.2
13094,Algeria,DZA,2009,112172.2
13095,East Asia & Pacific (excluding high income),EAP,2009,8816028.69
13096,Early-demographic dividend,EAR,2009,5581244.39
13097,East Asia & Pacific,EAS,2009,10916830.29
13098,Europe & Central Asia (excluding high income),ECA,2009,2703712.95
13099,Europe & Central Asia,ECS,2009,6339923.148673
13100,Ecuador,ECU,2009,34498.5
13101,"Egypt, Arab Rep.",EGY,2009,197660.5
13102,Euro area,EMU,2009,2438244.8
13103,Eritrea,ERI,2009,467.83
13104,Spain,ESP,2009,288131.2
13105,Estonia,EST,2009,14047.9
13106,Ethiopia,ETH,2009,6534.5
13107,European Union,EUU,2009,3131197.5
13108,Fragile and conflict affected situations,FCS,2009,818411.601108
13109,Finland,FIN,2009,54180.9
13110,Fiji,FJI,2009,766.7
13111,France,FRA,2009,343882.5
13113,"Micronesia, Fed. Sts.",FSM,2009,152.2
13114,Gabon,GAB,2009,5207.58
13115,United Kingdom,GBR,2009,466492.5
13116,Georgia,GEO,2009,5624.3
13117,Ghana,GHA,2009,9320.3
13119,Guinea,GIN,2009,2124.1
13120,"Gambia, The",GMB,2009,484.9
13121,Guinea-Bissau,GNB,2009,234.6
13122,Equatorial Guinea,GNQ,2009,6066.1
13123,Greece,GRC,2009,94740.2
13124,Grenada,GRD,2009,262.4
13126,Guatemala,GTM,2009,11884.4
13128,Guyana,GUY,2009,1627.2
13129,High income,HIC,2009,12354107.898673
13131,Honduras,HND,2009,8072.9
13132,Heavily indebted poor countries (HIPC),HPC,2009,133168.86
13133,Croatia,HRV,2009,20305.9
13134,Haiti,HTI,2009,1991.4
13135,Hungary,HUN,2009,47839.1
13136,IBRD only,IBD,2009,16269906.92
13137,IDA & IBRD total,IBT,2009,16934330.031108
13138,IDA total,IDA,2009,664423.111108
13139,IDA blend,IDB,2009,378407.16
13140,Indonesia,IDN,2009,391082.7
13141,IDA only,IDX,2009,286015.951108
13143,India,IND,2009,1564881.1
13145,Ireland,IRL,2009,40583.3
13146,"Iran, Islamic Rep.",IRN,2009,542297.1
13147,Iraq,IRQ,2009,94205.5
13148,Iceland,ISL,2009,2108.0
13149,Israel,ISR,2009,65727.7
13150,Italy,ITA,2009,397057.1
13151,Jamaica,JAM,2009,7889.0
13152,Jordan,JOR,2009,20665.0
13153,Japan,JPN,2009,1102386.2
13154,Kazakhstan,KAZ,2009,213617.1
13155,Kenya,KEN,2009,12424.4
13156,Kyrgyz Republic,KGZ,2009,6734.6
13157,Cambodia,KHM,2009,4745.0
13158,Kiribati,KIR,2009,58.6
13159,St. Kitts and Nevis,KNA,2009,228.6
13160,"Korea, Rep.",KOR,2009,526639.5
13161,Kuwait,KWT,2009,77654.2
13162,Latin America & Caribbean (excluding high income),LAC,2009,1209300.57
13163,Lao PDR,LAO,2009,2537.5
13164,Lebanon,LBN,2009,21902.7
13165,Liberia,LBR,2009,533.84
13166,Libya,LBY,2009,56404.0
13167,St. Lucia,LCA,2009,444.2
13168,Latin America & Caribbean,LCN,2009,1468649.67
13169,Least developed countries: UN classification,LDC,2009,194174.301108
13170,Low income,LIC,2009,196252.771108
13171,Liechtenstein,LIE,2009,205.374673
13172,Sri Lanka,LKA,2009,12291.4
13173,Lower middle income,LMC,2009,3562625.33
13174,Low & middle income,LMY,2009,16362071.531108
13175,Lesotho,LSO,2009,2101.7
13176,Late-demographic dividend,LTE,2009,11660926.99
13177,Lithuania,LTU,2009,11692.1
13178,Luxembourg,LUX,2009,10442.9
13179,Latvia,LVA,2009,7364.1
13182,Morocco,MAR,2009,48765.7
13184,Moldova,MDA,2009,7638.1
13185,Madagascar,MDG,2009,1686.22
13186,Maldives,MDV,2009,916.6
13187,Middle East & North Africa,MEA,2009,2039848.5
13188,Mexico,MEX,2009,448372.5
13189,Marshall Islands,MHL,2009,137.3
13190,Middle income,MIC,2009,16165818.76
13191,North Macedonia,MKD,2009,8512.3
13192,Mali,MLI,2009,1943.9
13193,Malta,MLT,2009,2509.9
13194,Myanmar,MMR,2009,7371.1
13195,Middle East & North Africa (excluding high income),MNA,2009,1207787.8
13196,Montenegro,MNE,2009,1747.5
13197,Mongolia,MNG,2009,13638.49
13199,Mozambique,MOZ,2009,2494.3
13200,Mauritania,MRT,2009,1994.7
13201,Mauritius,MUS,2009,3423.3
13202,Malawi,MWI,2009,1036.69
13203,Malaysia,MYS,2009,181472.7
13204,North America,NAC,2009,5677824.3
13205,Namibia,NAM,2009,3000.1
13207,Niger,NER,2009,1075.27
13208,Nigeria,NGA,2009,76947.4
13209,Nicaragua,NIC,2009,4394.5
13210,Netherlands,NLD,2009,160488.3
13211,Norway,NOR,2009,37439.3
13212,Nepal,NPL,2009,3882.8
13213,Nauru,NRU,2009,40.4
13214,New Zealand,NZL,2009,31169.7
13215,OECD members,OED,2009,12195813.5
13216,Oman,OMN,2009,43595.1
13217,Other small states,OSS,2009,144545.59
13218,Pakistan,PAK,2009,145337.9
13219,Panama,PAN,2009,8698.5
13220,Peru,PER,2009,41170.6
13221,Philippines,PHL,2009,76321.9
13222,Palau,PLW,2009,204.6
13223,Papua New Guinea,PNG,2009,5050.0
13224,Poland,POL,2009,297260.3
13225,Pre-demographic dividend,PRE,2009,299207.451108
13227,"Korea, Dem. People's Rep.",PRK,2009,55256.9
13228,Portugal,PRT,2009,56299.6
13229,Paraguay,PRY,2009,4567.9
13231,Pacific island small states,PSS,2009,2145.9
13232,Post-demographic dividend,PST,2009,11325785.8
13234,Qatar,QAT,2009,54310.2
13235,Romania,ROU,2009,80699.2
13236,Russian Federation,RUS,2009,1546666.4
13237,Rwanda,RWA,2009,670.88
13238,South Asia,SAS,2009,1779015.6
13239,Saudi Arabia,SAU,2009,406526.7
13240,Sudan,SDN,2009,15490.3
13241,Senegal,SEN,2009,6666.2
13242,Singapore,SGP,2009,38831.8
13243,Solomon Islands,SLB,2009,333.5
13244,Sierra Leone,SLE,2009,517.8
13245,El Salvador,SLV,2009,6676.8
13247,Somalia,SOM,2009,614.4
13248,Serbia,SRB,2009,46874.8
13249,Sub-Saharan Africa (excluding high income),SSA,2009,646225.921108
13250,South Sudan,SSD,2009,1290.671108
13251,Sub-Saharan Africa,SSF,2009,646674.221108
13252,Small states,SST,2009,182665.66
13253,Sao Tome and Principe,STP,2009,93.8
13254,Suriname,SUR,2009,1446.77
13255,Slovak Republic,SVK,2009,33908.9
13256,Slovenia,SVN,2009,15509.2
13257,Sweden,SWE,2009,42760.7
13258,Eswatini,SWZ,2009,1042.3
13260,Seychelles,SYC,2009,448.3
13261,Syrian Arab Republic,SYR,2009,60696.7
13263,Chad,TCD,2009,1114.2
13264,East Asia & Pacific (IDA & IBRD countries),TEA,2009,8760812.19
13265,Europe & Central Asia (IDA & IBRD countries),TEC,2009,3101978.35
13266,Togo,TGO,2009,2824.7
13267,Thailand,THA,2009,224850.1
13268,Tajikistan,TJK,2009,2405.15
13269,Turkmenistan,TKM,2009,52386.8
13270,Latin America & the Caribbean (IDA & IBRD countries),TLA,2009,1438061.87
13271,Timor-Leste,TLS,2009,235.4
13272,Middle East & North Africa (IDA & IBRD countries),TMN,2009,1207787.8
13273,Tonga,TON,2009,138.1
13274,South Asia (IDA & IBRD),TSA,2009,1779015.6
13275,Sub-Saharan Africa (IDA & IBRD countries),TSS,2009,646674.221108
13276,Trinidad and Tobago,TTO,2009,19030.2
13277,Tunisia,TUN,2009,25984.2
13278,Turkiye,TUR,2009,288307.2
13279,Tuvalu,TUV,2009,10.6
13280,Tanzania,TZA,2009,5928.6
13281,Uganda,UGA,2009,3357.3
13282,Ukraine,UKR,2009,251616.6
13283,Upper middle income,UMC,2009,12603193.43
13284,Uruguay,URY,2009,7665.9
13285,United States,USA,2009,5156424.9
13286,Uzbekistan,UZB,2009,116532.5
13287,St. Vincent and the Grenadines,VCT,2009,288.2
13288,"Venezuela, RB",VEN,2009,152586.3
13291,Vietnam,VNM,2009,132290.0
13292,Vanuatu,VUT,2009,127.5
13293,World,WLD,2009,30238050.03
13294,Samoa,WSM,2009,176.4
13296,"Yemen, Rep.",YEM,2009,26568.7
13297,South Africa,ZAF,2009,404354.0
13298,Zambia,ZMB,2009,2485.2
13299,Zimbabwe,ZWE,2009,7572.7
13301,Africa Eastern and Southern,AFE,2010,532614.140224
13302,Afghanistan,AFG,2010,8576.15
13303,Africa Western and Central,AFW,2010,159573.957
13304,Angola,AGO,2010,22801.5
13305,Albania,ALB,2010,4785.4
13306,Andorra,AND,2010,516.624
13307,Arab World,ARB,2010,1533676.6
13308,United Arab Emirates,ARE,2010,162788.9
13309,Argentina,ARG,2010,167226.3
13310,Armenia,ARM,2010,4336.6
13312,Antigua and Barbuda,ATG,2010,465.8
13313,Australia,AUS,2010,395993.2
13314,Austria,AUT,2010,69965.1
13315,Azerbaijan,AZE,2010,24311.9
13316,Burundi,BDI,2010,323.3
13317,Belgium,BEL,2010,106872.8
13318,Benin,BEN,2010,4825.1
13319,Burkina Faso,BFA,2010,2094.3
13320,Bangladesh,BGD,2010,50487.6
13321,Bulgaria,BGR,2010,44740.6
13322,Bahrain,BHR,2010,25965.7
13323,"Bahamas, The",BHS,2010,1979.4
13324,Bosnia and Herzegovina,BIH,2010,20842.5
13325,Belarus,BLR,2010,61443.7
13326,Belize,BLZ,2010,531.2
13328,Bolivia,BOL,2010,14702.2
13329,Brazil,BRA,2010,397931.1
13330,Barbados,BRB,2010,1481.5
13331,Brunei Darussalam,BRN,2010,7170.8
13332,Bhutan,BTN,2010,493.18
13333,Botswana,BWA,2010,3371.7
13334,Central African Republic,CAF,2010,174.8
13335,Canada,CAN,2010,537091.5
13336,Central Europe and the Baltics,CEB,2010,708417.9
13337,Switzerland,CHE,2010,45207.8
13339,Chile,CHL,2010,69749.1
13340,China,CHN,2010,8474922.7
13341,Cote d'Ivoire,CIV,2010,6350.6
13342,Cameroon,CMR,2010,7014.4
13343,"Congo, Dem. Rep.",COD,2010,2653.9
13344,"Congo, Rep.",COG,2010,5423.35
13345,Colombia,COL,2010,64146.1
13346,Comoros,COM,2010,167.8
13347,Cabo Verde,CPV,2010,540.7
13348,Costa Rica,CRI,2010,7105.5
13349,Caribbean small states,CSS,2010,38301.47
13350,Cuba,CUB,2010,28110.0
13353,Cyprus,CYP,2010,7898.4
13354,Czechia,CZE,2010,114167.6
13355,Germany,DEU,2010,773069.1
13356,Djibouti,DJI,2010,519.1
13357,Dominica,DMA,2010,172.5
13358,Denmark,DNK,2010,48124.8
13359,Dominican Republic,DOM,2010,20680.8
13360,Algeria,DZA,2010,114179.4
13361,East Asia & Pacific (excluding high income),EAP,2010,9654293.1
13362,Early-demographic dividend,EAR,2010,5857230.62
13363,East Asia & Pacific,EAS,2010,11863420.2
13364,Europe & Central Asia (excluding high income),ECA,2010,2840620.8
13365,Europe & Central Asia,ECS,2010,6579733.278439
13366,Ecuador,ECU,2010,37254.0
13367,"Egypt, Arab Rep.",EGY,2010,200313.3
13368,Euro area,EMU,2010,2502105.4
13369,Eritrea,ERI,2010,502.95
13370,Spain,ESP,2010,274140.6
13371,Estonia,EST,2010,18500.4
13372,Ethiopia,ETH,2010,6473.2
13373,European Union,EUU,2010,3215802.7
13374,Fragile and conflict affected situations,FCS,2010,883972.857224
13375,Finland,FIN,2010,62526.4
13376,Fiji,FJI,2010,1126.3
13377,France,FRA,2010,347940.1
13379,"Micronesia, Fed. Sts.",FSM,2010,105.2
13380,Gabon,GAB,2010,5762.09
13381,United Kingdom,GBR,2010,482646.2
13382,Georgia,GEO,2010,5322.1
13383,Ghana,GHA,2010,10382.6
13385,Guinea,GIN,2010,2502.8
13386,"Gambia, The",GMB,2010,434.2
13387,Guinea-Bissau,GNB,2010,241.0
13388,Equatorial Guinea,GNQ,2010,6047.8
13389,Greece,GRC,2010,87578.5
13390,Grenada,GRD,2010,273.6
13392,Guatemala,GTM,2010,11477.6
13394,Guyana,GUY,2010,1759.3
13395,High income,HIC,2010,12887172.878439
13397,Honduras,HND,2010,7926.8
13398,Heavily indebted poor countries (HIPC),HPC,2010,143523.907
13399,Croatia,HRV,2010,19457.3
13400,Haiti,HTI,2010,2458.2
13401,Hungary,HUN,2010,47880.5
13402,IBRD only,IBD,2010,17493003.36
13403,IDA & IBRD total,IBT,2010,18195832.897224
13404,IDA total,IDA,2010,702829.537224
13405,IDA blend,IDB,2010,400194.95
13406,Indonesia,IDN,2010,415536.6
13407,IDA only,IDX,2010,302634.587224
13409,India,IND,2010,1659983.0
13411,Ireland,IRL,2010,40347.7
13412,"Iran, Islamic Rep.",IRN,2010,541171.1
13413,Iraq,IRQ,2010,108550.3
13414,Iceland,ISL,2010,1959.124
13415,Israel,ISR,2010,70520.3
13416,Italy,ITA,2010,405272.3
13417,Jamaica,JAM,2010,7479.8
13418,Jordan,JOR,2010,20196.8
13419,Japan,JPN,2010,1157241.8
13420,Kazakhstan,KAZ,2010,229702.2
13421,Kenya,KEN,2010,13424.4
13422,Kyrgyz Republic,KGZ,2010,6394.4
13423,Cambodia,KHM,2010,5140.8
13424,Kiribati,KIR,2010,54.3
13425,St. Kitts and Nevis,KNA,2010,229.2
13426,"Korea, Rep.",KOR,2010,575215.7
13427,Kuwait,KWT,2010,80725.6
13428,Latin America & Caribbean (excluding high income),LAC,2010,1293925.57
13429,Lao PDR,LAO,2010,2877.1
13430,Lebanon,LBN,2010,20864.3
13431,Liberia,LBR,2010,729.76
13432,Libya,LBY,2010,59559.6
13433,St. Lucia,LCA,2010,507.7
13434,Latin America & Caribbean,LCN,2010,1570608.87
13435,Least developed countries: UN classification,LDC,2010,210097.687224
13436,Low income,LIC,2010,196253.707224
13437,Liechtenstein,LIE,2010,190.830439
13438,Sri Lanka,LKA,2010,13071.8
13439,Lower middle income,LMC,2010,3744660.33
13440,Low & middle income,LMY,2010,17591125.597224
13441,Lesotho,LSO,2010,2158.8
13442,Late-demographic dividend,LTE,2010,12652493.224
13443,Lithuania,LTU,2010,12603.0
13444,Luxembourg,LUX,2010,11029.1
13445,Latvia,LVA,2010,8518.1
13448,Morocco,MAR,2010,51749.5
13450,Moldova,MDA,2010,8295.1
13451,Madagascar,MDG,2010,1869.8
13452,Maldives,MDV,2010,963.0
13453,Middle East & North Africa,MEA,2010,2128654.5
13454,Mexico,MEX,2010,462869.5
13455,Marshall Islands,MHL,2010,140.8
13456,Middle income,MIC,2010,17394871.89
13457,North Macedonia,MKD,2010,8329.6
13458,Mali,MLI,2010,2154.0
13459,Malta,MLT,2010,2586.6
13460,Myanmar,MMR,2010,8131.3
13461,Middle East & North Africa (excluding high income),MNA,2010,1231947.5
13462,Montenegro,MNE,2010,2584.2
13463,Mongolia,MNG,2010,14311.1
13465,Mozambique,MOZ,2010,2680.6
13466,Mauritania,MRT,2010,2073.7
13467,Mauritius,MUS,2010,3661.8
13468,Malawi,MWI,2010,984.46
13469,Malaysia,MYS,2010,199867.0
13470,North America,NAC,2010,5929200.9
13471,Namibia,NAM,2010,3103.5
